Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
Taurodeoxycholic acid	C26H45NO6S	InChI=1S/C26H45NO6S/c1-16(4-9-24(30)27-12-13-34(31,32)33)20-7-8-21-19-6-5-17-14-18(28)10-11-25(17,2)22(19)15-23(29)26(20,21)3/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18-,19?,20-,21+,22+,23+,25+,26-/m1/s1	AWDRATDZQPNJFN-JCAYPLLTSA-N	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O											NA	NA	NA	NA
tetradecanoic acid	C14H28O2	InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)	TUNFSRHWOTWDNC-UHFFFAOYSA-N	CCCCCCCCCCCCCC(O)=O	CHEBI:28875	C06424		HMDB00806;HMDB0000806	LMFA01010014		Q422658	11005		10539	NA	NA	NA	NA
Threonyl-Glutamic acid	C9H16N2O6	InChI=1S/C9H16N2O6/c1-4(12)7(10)8(15)11-5(9(16)17)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)/t4-,5+,7+/m1/s1	BECPPKYKPSRKCP-ZDLURKLDSA-N	C[C@@H](O)[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:74857			HMDB29060			Q27144966	7020163		5383120	NA	NA	NA	NA
Threonyl-Leucine	C10H20N2O4	InChI=1S/C10H20N2O4/c1-5(2)4-7(10(15)16)12-9(14)8(11)6(3)13/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)/t6-,7+,8+/m1/s1	BQBCIBCLXBKYHW-CSMHCCOUSA-N	CC(C)C[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(O)=O	CHEBI:74860			HMDB29065			Q27144970	7021828		5384724	NA	NA	NA	NA
Threonyl-Phenylalanine	C13H18N2O4	InChI=1S/C13H18N2O4/c1-8(16)11(14)12(17)15-10(13(18)19)7-9-5-3-2-4-6-9/h2-6,8,10-11,16H,7,14H2,1H3,(H,15,17)(H,18,19)/t8-,10+,11+/m1/s1	IQHUITKNHOKGFC-MIMYLULJSA-N	C[C@@H](O)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:74862			HMDB29068			Q27144972	7010580		5374146	NA	NA	NA	NA
Threonyl-Valine	C9H18N2O4	InChI=1S/C9H18N2O4/c1-4(2)7(9(14)15)11-8(13)6(10)5(3)12/h4-7,12H,10H2,1-3H3,(H,11,13)(H,14,15)/t5-,6+,7+/m1/s1	CKHWEVXPLJBEOZ-VQVTYTSYSA-N	CC(C)[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(O)=O	CHEBI:90328			HMDB29074			Q27162466	7020902		5383843	NA	NA	NA	NA
Tiglylcarnitine	C12H21NO4	InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+	WURBQCVBQNMUQT-RMKNXTFCSA-N	C\C=C(/C)C(=O)OC(CC([O-])=O)C[N+](C)(C)C	CHEBI:71179			HMDB02366	LMFA07070108		Q27139422	22833596		17216200	NA	NA	NA	NA
TMP	C10H15N2O8P	InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1	GYOZYWVXFNDGLU-XLPZGREQSA-N	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O	CHEBI:17013	C00364		HMDB0001227;HMDB01227			Q23905769	9700		9319	NA	NA	NA	NA
trans-4-hydroxy-L-proline	C5H9NO3	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1	PMMYEEVYMWASQN-DMTCNVIQSA-N	[C@H]1(C[C@@H](O)CN1)C(O)=O	CHEBI:58375;CHEBI:18095	C01157		HMDB00725;HMDB36576;HMDB0000725			Q12460151	5810		5605	NA	NA	NA	NA
trans-urocanic acid	C6H6N2O2	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+	LOIYMIARKYCTBW-OWOJBTEDSA-N	OC(=O)\C=C\C1=CNC=N1	CHEBI:30817	C00785		HMDB0000301;HMDB00301			Q60998685	736715		643824	NA	NA	NA	NA
Trehalose	C12H22O11	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1	HDTRYLNUVZCQOY-LIZSDCNHSA-N	OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:16551	C01083		HMDB0000975;HMDB00975			Q421773	7427		7149	NA	NA	NA	NA
Trehalose 6-Phosphate	C12H23O14P	InChI=1S/C12H23O14P/c13-1-3-5(14)7(16)9(18)11(24-3)26-12-10(19)8(17)6(15)4(25-12)2-23-27(20,21)22/h3-19H,1-2H2,(H2,20,21,22)/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1	LABSPYBHMPDTEL-LIZSDCNHSA-N	OC[C@H]1O[C@H](O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:18283	C00689		HMDB0001124;HMDB01124			Q27102967	122336		109086	NA	NA	NA	NA
Tryptophan	C11H12N2O2	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	QIVBCDIJIAJPQS-UHFFFAOYSA-N	NC(Cc1c[nH]c2ccccc12)C(O)=O	CHEBI:27897	C00806		HMDB0030396;HMDB30396				1148		1116	NA	NA	NA	NA
Tyramine	C8H11NO	InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2	DZGWFCGJZKJUFP-UHFFFAOYSA-N	NCCc1ccc(O)cc1	CHEBI:15760	C00483		HMDB00306;HMDB0000306			Q165930	5610		5408	NA	NA	NA	NA
Tyrosine	C9H11NO3	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	OUYCCCASQSFEME-UHFFFAOYSA-N	NC(Cc1ccc(O)cc1)C(O)=O	CHEBI:18186						Q27102882	1153		1121	NA	NA	NA	NA
Tyrosyl-Isoleucine	C15H22N2O4	InChI=1S/C15H22N2O4/c1-3-9(2)13(15(20)21)17-14(19)12(16)8-10-4-6-11(18)7-5-10/h4-7,9,12-13,18H,3,8,16H2,1-2H3,(H,17,19)(H,20,21)/t9-,12-,13-/m0/s1	QJKMCQRFHJRIPU-XDTLVQLUSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O	CHEBI:74993			HMDB29108			Q27145058	7019110		5382077	NA	NA	NA	NA
Tyrosyl-Leucine	C15H22N2O4	InChI=1S/C15H22N2O4/c1-9(2)7-13(15(20)21)17-14(19)12(16)8-10-3-5-11(18)6-4-10/h3-6,9,12-13,18H,7-8,16H2,1-2H3,(H,17,19)(H,20,21)/t12-,13-/m0/s1	AUEJLPRZGVVDNU-STQMWFEESA-N	CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O	CHEBI:75003			HMDB29109			Q27145059	87071		78540	NA	NA	NA	NA
Tyrosyl-Lysine	C15H23N3O4	InChI=1S/C15H23N3O4/c16-8-2-1-3-13(15(21)22)18-14(20)12(17)9-10-4-6-11(19)7-5-10/h4-7,12-13,19H,1-3,8-9,16-17H2,(H,18,20)(H,21,22)/t12-,13-/m0/s1	AOLHUMAVONBBEZ-STQMWFEESA-N	NCCCC[C@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O	CHEBI:75004			HMDB29110			Q27145060	7021830		5384727	NA	NA	NA	NA
Tyrosyl-Valine	C14H20N2O4	InChI=1S/C14H20N2O4/c1-8(2)12(14(19)20)16-13(18)11(15)7-9-3-5-10(17)6-4-9/h3-6,8,11-12,17H,7,15H2,1-2H3,(H,16,18)(H,19,20)/t11-,12-/m0/s1	OYOQKMOWUDVWCR-RYUDHWBXSA-N	CC(C)[C@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O	CHEBI:75007			HMDB29118			Q27145064	7009560		5373139	NA	NA	NA	NA
UDP	C9H14N2O12P2	InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	XCCTYIAWTASOJW-XVFCMESISA-N	O[C@@H]1[C@@H](COP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:17659	C00015		HMDB00295;HMDB0000295			Q412593	6031		5809	NA	NA	NA	NA
Undecandioic acid	C11H20O4	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	LWBHHRRTOZQPDM-UHFFFAOYSA-N	OC(=O)CCCCCCCCCC(O)=O	CHEBI:73713			HMDB00888;HMDB0000888	LMFA01170007		Q27144063	15816		15037	NA	NA	NA	NA
Uracil	C4H4N2O2	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	ISAKRJDGNUQOIC-UHFFFAOYSA-N	O=c1cc[nH]c(=O)[nH]1	CHEBI:17568	C00106		HMDB0000300;HMDB00300			Q182990	1174		1141	NA	NA	NA	NA
Uric acid	C5H4N4O3	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	LEHOTFFKMJEONL-UHFFFAOYSA-N	O=C1NC2=C(N1)C(=O)NC(=O)N2	CHEBI:17775	C00366		HMDB0000289;HMDB00289			Q105522	1175		1142	NA	NA	NA	NA
Uridine	C9H12N2O6	InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1	DRTQHJPVMGBUCF-XVFCMESISA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:16704	C00299		HMDB00296;HMDB0000296			Q422573	6029		5807	NA	NA	NA	NA
uridine 5'-monophosphate	C9H13N2O9P	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	DJJCXFVJDGTHFX-XVFCMESISA-N	O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:16695	C00105		HMDB0000288;HMDB00288			Q27074278	6030		5808	NA	NA	NA	NA
Vaccenic acid	C18H34O2	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7+	UWHZIFQPPBDJPM-BQYQJAHWSA-N	CCCCCC\C=C/CCCCCCCCCC(O)=O	CHEBI:28727	C08367		HMDB03231;HMDB0003231	LMFA01030077		Q419047	5281127		4444571	NA	NA	NA	NA
Valine	C5H11NO2	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)	KZSNJWFQEVHDMF-UHFFFAOYSA-N	CC(C)C(N)C(O)=O	CHEBI:27266	C16436			LMFA01100046		Q27109943	1182		1148	NA	NA	NA	NA
Val-Val-Val	C15H29N3O4	InChI=1/C15H29N3O4/c1-7(2)10(16)13(19)17-11(8(3)4)14(20)18-12(9(5)6)15(21)22/h7-12H,16H2,1-6H3,(H,17,19)(H,18,20)(H,21,22)/t10-,11-,12-/s2	LSLXWOCIIFUZCQ-SEWXWNKDNA-N	[H]N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(O)=O											NA	NA	NA	NA
Valyl-Alanine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-4(2)6(9)7(11)10-5(3)8(12)13/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1	HSRXSKHRSXRCFC-WDSKDSINSA-N	CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O	CHEBI:75008			HMDB29120			Q27145065	6992638		5360762	NA	NA	NA	NA
Valyl-Arginine	C11H23N5O3	InChI=1S/C11H23N5O3/c1-6(2)8(12)9(17)16-7(10(18)19)4-3-5-15-11(13)14/h6-8H,3-5,12H2,1-2H3,(H,16,17)(H,18,19)(H4,13,14,15)/t7-,8-/m0/s1	IBIDRSSEHFLGSD-YUMQZZPRSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O	CHEBI:73711			HMDB29121			Q27144061	444523		392436	NA	NA	NA	NA
Valyl-Asparagine	C9H17N3O4	InChI=1S/C9H17N3O4/c1-4(2)7(11)8(14)12-5(9(15)16)3-6(10)13/h4-5,7H,3,11H2,1-2H3,(H2,10,13)(H,12,14)(H,15,16)/t5-,7-/m0/s1	WITCOKQIPFWQQD-FSPLSTOPSA-N	[H]N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(O)=O	CHEBI:73698			HMDB29122			Q27143862	7020201		5383157	NA	NA	NA	NA
Valyl-Aspartate	C9H15N2O5	InChI=1S/C9H16N2O5/c1-4(2)7(10)8(14)11-5(9(15)16)3-6(12)13/h4-5,7H,3,10H2,1-2H3,(H,11,14)(H,12,13)(H,15,16)/p-1/t5-,7-/m0/s1	OBTCMSPFOITUIJ-FSPLSTOPSA-M	CC(C)[C@H](N)C(=O)N[C@@H](CC(O)=O)C([O-])=O											NA	NA	NA	NA
Valyl-Glutamic acid	C10H18N2O5	InChI=1S/C10H18N2O5/c1-5(2)8(11)9(15)12-6(10(16)17)3-4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)/t6-,8-/m0/s1	UPJONISHZRADBH-XPUUQOCRSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:75011			HMDB29126			Q27145070	7009623		5373203	NA	NA	NA	NA
Valyl-Glutamine	C10H19N3O4	InChI=1S/C10H19N3O4/c1-5(2)8(12)9(15)13-6(10(16)17)3-4-7(11)14/h5-6,8H,3-4,12H2,1-2H3,(H2,11,14)(H,13,15)(H,16,17)/t6-,8-/m0/s1	XXDVDTMEVBYRPK-XPUUQOCRSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O	CHEBI:75010			HMDB29125			Q27145069	7016045		5379066	NA	NA	NA	NA
Valyl-Glycine	C7H14N2O3	InChI=1S/C7H14N2O3/c1-4(2)6(8)7(12)9-3-5(10)11/h4,6H,3,8H2,1-2H3,(H,9,12)(H,10,11)/t6-/m0/s1	IOUPEELXVYPCPG-LURJTMIESA-N	CC(C)[C@H](N)C(=O)NCC(O)=O	CHEBI:73699			HMDB29127			Q27143863	6993111		5361214	NA	NA	NA	NA
Valyl-Histidine	C11H18N4O3	InChI=1S/C11H18N4O3/c1-6(2)9(12)10(16)15-8(11(17)18)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t8-,9-/m0/s1	BNQVUHQWZGTIBX-IUCAKERBSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CC1=CN=CN1)C(O)=O	CHEBI:73700			HMDB29129			Q27143864	7408625		5731283	NA	NA	NA	NA
Valyl-Isoleucine	C11H22N2O3	InChI=1S/C11H22N2O3/c1-5-7(4)9(11(15)16)13-10(14)8(12)6(2)3/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1	PNVLWFYAPWAQMU-CIUDSAMLSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O	CHEBI:75012			HMDB29130			Q27145071	7010532		5374098	NA	NA	NA	NA
Valyl-Leucine	C11H22N2O3	InChI=1S/C11H22N2O3/c1-6(2)5-8(11(15)16)13-10(14)9(12)7(3)4/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t8-,9-/m0/s1	XCTHZFGSVQBHBW-IUCAKERBSA-N	CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O	CHEBI:75013			HMDB29131			Q27145072	6993118		5361221	NA	NA	NA	NA
Valyl-Methionine	C10H20N2O3S	InChI=1S/C10H20N2O3S/c1-6(2)8(11)9(13)12-7(10(14)15)4-5-16-3/h6-8H,4-5,11H2,1-3H3,(H,12,13)(H,14,15)/t7-,8-/m0/s1	YSGSDAIMSCVPHG-YUMQZZPRSA-N	CSCC[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O	CHEBI:75015			HMDB29133			Q27145074	6993039		5361146	NA	NA	NA	NA
Valyl-Phenylalanine	C14H20N2O3	InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)/t11-,12-/m0/s1	GJNDXQBALKCYSZ-RYUDHWBXSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:75016						Q27145075	6993120		5361223	NA	NA	NA	NA
Valyl-Serine	C8H16N2O4	InChI=1S/C8H16N2O4/c1-4(2)6(9)7(12)10-5(3-11)8(13)14/h4-6,11H,3,9H2,1-2H3,(H,10,12)(H,13,14)/t5-,6-/m0/s1	STTYIMSDIYISRG-WDSKDSINSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CO)C(O)=O	CHEBI:75021						Q27145080	6992640		5360764	NA	NA	NA	NA
Valyl-Tyrosine	C14H20N2O4	InChI=1S/C14H20N2O4/c1-8(2)12(15)13(18)16-11(14(19)20)7-9-3-5-10(17)6-4-9/h3-6,8,11-12,17H,7,15H2,1-2H3,(H,16,18)(H,19,20)/t11-,12-/m0/s1	VEYJKJORLPYVLO-RYUDHWBXSA-N	CC(C)[C@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	CHEBI:73703			HMDB29139			Q27143866	7009555		5373134	NA	NA	NA	NA
Valyl-Valine	C10H20N2O3	InChI=1S/C10H20N2O3/c1-5(2)7(11)9(13)12-8(6(3)4)10(14)15/h5-8H,11H2,1-4H3,(H,12,13)(H,14,15)/t7-,8-/m0/s1	KRNYOVHEKOBTEF-YUMQZZPRSA-N	[H]N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(O)=O	CHEBI:73704			HMDB29140			Q27143934	107475		96710	NA	NA	NA	NA
